Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
29.82059,S,29.82059,0.1943224,25.28904,0.3687786,0.07288793,0,24.9435,2.941211,0.5828968,62.08528,84.19028,3.664925,-28.3869181432872,-28.37739,0.7354308,209.900467701613,-209.7712,0.8022484,-62.70002,-89.78088,9205.263,175.4431
29.83059,S,29.83059,0.1945837,26.0877,0.368816,0.07528257,0,24.9435,2.949682,0.603717,62.08528,84.19028,3.664925,-28.376564550761,-28.36633,0.7620617,210.184260409288,-210.0549,0.8098691,-61.902,-89.77909,9203.162,175.4511
29.84059,S,29.84059,0.1948448,26.88055,0.3688544,0.07765992,0,24.9435,2.958174,0.6245068,62.08528,84.19028,3.664925,-28.366225270983,-28.35526,0.7886485,210.467962524884,-210.3385,0.8177556,-61.10971,-89.77725,9201.059,175.4593
29.85059,S,29.85059,0.1951057,27.66759,0.3688937,0.08001999,0,24.9435,2.966683,0.6452644,62.08528,84.19028,3.664925,-28.3558701708026,-28.34415,0.8151895,210.751474091423,-210.6219,0.8259075,-60.32316,-89.77533,9198.952,175.4675
29.86059,S,29.86059,0.1953666,28.44883,0.3689339,0.08236274,0,24.9435,2.975211,0.6659892,62.08528,84.19028,3.664925,-28.3455190741477,-28.33302,0.8416824,211.034895021636,-210.9052,0.8343244,-59.54233,-89.77335,9196.843,175.4758
29.87059,S,29.87059,0.1956273,29.22427,0.368975,0.08468821,0,24.9435,2.983754,0.68668,62.08528,84.19028,3.664925,-28.335171843418,-28.32187,0.8681262,211.318225290877,-211.1884,0.8430057,-58.76723,-89.77129,9194.73,175.4842
29.88059,S,29.88059,0.195888,29.9939,0.3690169,0.08699638,0,24.9435,2.992317,0.7073363,62.08528,84.19028,3.664925,-28.324808375769,-28.31068,0.8945208,211.60146487556,-211.4715,0.8519509,-57.99787,-89.76917,9192.616,175.4926
29.89059,S,29.89059,0.1961486,30.75773,0.3690597,0.08928726,0,24.9435,3.000897,0.7279564,62.08528,84.19028,3.664925,-28.3144584660272,-28.29948,0.9208637,211.884613757326,-211.7545,0.8611595,-57.23423,-89.76699,9190.499,175.5012
29.90059,S,29.90059,0.1964091,31.51576,0.3691032,0.09156086,0,24.9435,3.009495,0.7485405,62.08528,84.19028,3.664925,-28.3040920033465,-28.28824,0.9471546,212.167671912581,-212.0374,0.870631,-56.47632,-89.76474,9188.379,175.5099
29.91059,S,29.91059,0.1966695,32.26799,0.3691475,0.09381718,0,24.9435,3.018111,0.7690867,62.08528,84.19028,3.664925,-28.2937288191235,-28.27698,0.9733923,212.45063932502,-212.3202,0.8803649,-55.72414,-89.76243,9186.256,175.5186
29.92059,S,29.92059,0.1969298,33.01442,0.3691926,0.09605622,0,24.9435,3.026744,0.7895945,62.08528,84.19028,3.664925,-28.2833687221094,-28.2657,0.9995748,212.733515975169,-212.6029,0.8903607,-54.97769,-89.76005,9184.13,175.5275
29.93059,S,29.93059,0.19719,33.75504,0.3692383,0.09827796,0,24.9435,3.035397,0.8100628,62.08528,84.19028,3.664925,-28.2730015892353,-28.25439,1.025702,213.016301838281,-212.8855,0.9006177,-54.23697,-89.75761,9182.001,175.5364
29.94059,S,29.94059,0.1974501,34.48987,0.3692848,0.1004824,0,24.9435,3.044065,0.8304895,62.08528,84.19028,3.664925,-28.2626271874881,-28.24305,1.051771,213.298896958273,-213.1679,0.9111354,-53.50198,-89.7551,9179.869,175.5455
29.95059,S,29.95059,0.19771,35.21889,0.3693319,0.1026696,0,24.9435,3.052748,0.8508747,62.08528,84.19028,3.664925,-28.2522553079307,-28.23169,1.07778,213.581401255136,-213.4502,0.9219131,-52.77272,-89.75254,9177.734,175.5547
29.96059,S,29.96059,0.1979699,35.94212,0.3693797,0.1048395,0,24.9435,3.061448,0.8712177,62.08528,84.19028,3.664925,-28.2418858507891,-28.22031,1.10373,213.863814715394,-213.7324,0.9329504,-52.04919,-89.7499,9175.597,175.5639
29.97059,S,29.97059,0.1982296,36.65955,0.3694281,0.1069922,0,24.9435,3.070164,0.8915168,62.08528,84.19028,3.664925,-28.2315085681925,-28.2089,1.129618,214.146137316063,-214.0145,0.9442465,-51.33139,-89.74721,9173.456,175.5733
29.98059,S,29.98059,0.1984893,37.37117,0.3694771,0.1091275,0,24.9435,3.078897,0.9117713,62.08528,84.19028,3.664925,-28.2211333088881,-28.19747,1.155444,214.428369045534,-214.2965,0.9558009,-50.61931,-89.74445,9171.313,175.5828
29.99059,S,29.99059,0.1987489,38.07701,0.3695266,0.1112456,0,24.9435,3.087648,0.9319807,62.08528,84.19028,3.664925,-28.2107498541697,-28.18601,1.181206,214.710509884747,-214.5784,0.9676129,-49.91297,-89.74164,9169.168,175.5924
30.00059,S,30.00059,0.1990083,38.77704,0.3695767,0.1133464,0,24.9435,3.096413,0.952142,62.08528,84.19028,3.664925,-28.2003680042,-28.17453,1.206903,214.992459883379,-214.8601,0.979682,-49.21236,-89.73875,9167.02,175.6022
30.01059,S,30.01059,0.1992676,39.47128,0.3696273,0.1154299,0,24.9435,3.105193,0.9722564,62.08528,84.19028,3.664925,-28.189987476264,-28.16303,1.232532,215.274318958485,-215.1417,0.9920074,-48.51748,-89.73581,9164.868,175.612
30.02059,S,30.02059,0.1995269,40.15971,0.3696785,0.1174962,0,24.9435,3.113988,0.992322,62.08528,84.19028,3.664925,-28.1795981207442,-28.1515,1.258093,215.556087085293,-215.4232,1.004588,-47.82832,-89.73281,9162.714,175.622
30.03059,S,30.03059,0.199786,40.84235,0.3697301,0.1195451,0,24.9435,3.122799,1.012338,62.08528,84.19028,3.664925,-28.1692097692125,-28.13995,1.283586,215.837764275461,-215.7046,1.017424,-47.1449,-89.72975,9160.557,175.6321
30.04059,S,30.04059,0.200045,41.5192,0.3697821,0.1215768,0,24.9435,3.131626,1.032303,62.08528,84.19028,3.664925,-28.1588120875677,-28.12837,1.309007,216.119350493356,-215.9859,1.030514,-46.4672,-89.72663,9158.396,175.6424
30.05059,S,30.05059,0.200304,42.19025,0.3698346,0.1235913,0,24.9435,3.140469,1.052217,62.08528,84.19028,3.664925,-28.1484149909913,-28.11677,1.334358,216.400845750234,-216.2671,1.043858,-45.79524,-89.72346,9156.233,175.6527
30.06059,S,30.06059,0.2005628,42.85551,0.3698875,0.1255885,0,24.9435,3.149326,1.072078,62.08528,84.19028,3.664925,-28.138018122386,-28.10515,1.359635,216.682249982743,-216.5482,1.057454,-45.129,-89.72021,9154.068,175.6633
30.07059,S,30.07059,0.2008215,43.51497,0.3699408,0.1275684,0,24.9435,3.158199,1.091885,62.08528,84.19028,3.664925,-28.1276212580564,-28.09351,1.384837,216.963463274051,-216.8291,1.071302,-44.46849,-89.71692,9151.9,175.6739
30.08059,S,30.08059,0.2010801,44.16863,0.3699945,0.1295311,0,24.9435,3.167084,1.111637,62.08528,84.19028,3.664925,-28.1172142337554,-28.08184,1.409964,217.244585567668,-217.1099,1.085402,-43.81372,-89.71356,9149.729,175.6847
30.09059,S,30.09059,0.2013386,44.8165,0.3700485,0.1314765,0,24.9435,3.175983,1.131333,62.08528,84.19028,3.664925,-28.1068066571541,-28.07015,1.435012,217.525616810926,-217.3906,1.099752,-43.16467,-89.71015,9147.556,175.6956
30.10059,S,30.10059,0.201597,45.45858,0.3701028,0.1334046,0,24.9435,3.184897,1.150972,62.08528,84.19028,3.664925,-28.0963983932803,-28.05844,1.459982,217.806557023251,-217.6712,1.114352,-42.52135,-89.70668,9145.379,175.7067
30.11059,S,30.11059,0.2018553,46.09487,0.3701574,0.1353155,0,24.9435,3.193825,1.170554,62.08528,84.19028,3.664925,-28.085989205478,-28.04671,1.484873,218.087406182834,-217.9517,1.129201,-41.88377,-89.70316,9143.199,175.7179
30.12059,S,30.12059,0.2021136,46.72536,0.3702123,0.1372091,0,24.9435,3.202769,1.190077,62.08528,84.19028,3.664925,-28.0755688145937,-28.03495,1.509683,218.368164264361,-218.2321,1.144298,-41.25191,-89.69957,9141.017,175.7293
30.13059,S,30.13059,0.2023716,47.35007,0.3702675,0.1390855,0,24.9435,3.211726,1.20954,62.08528,84.19028,3.664925,-28.0651469067418,-28.02317,1.53441,218.648731322423,-218.5123,1.159642,-40.62578,-89.69594,9138.831,175.7408
30.14059,S,30.14059,0.2026296,47.96898,0.3703228,0.1409446,0,24.9435,3.220695,1.228941,62.08528,84.19028,3.664925,-28.0547332149356,-28.01138,1.559053,218.929207308772,-218.7924,1.175233,-40.00538,-89.69224,9136.644,175.7525
30.15059,S,30.15059,0.2028875,48.5821,0.3703784,0.1427865,0,24.9435,3.229677,1.24828,62.08528,84.19028,3.664925,-28.044297474435,-27.99955,1.58361,219.209592170668,-219.0724,1.191069,-39.39071,-89.68849,9134.453,175.7643
30.16059,S,30.16059,0.2031452,49.18943,0.3704343,0.1446111,0,24.9435,3.238672,1.267556,62.08528,84.19028,3.664925,-28.0338693784946,-27.98771,1.60808,219.489885927647,-219.3523,1.20715,-38.78177,-89.68469,9132.26,175.7763
30.1706,S,30.1706,0.2034028,49.79097,0.3704902,0.1464184,0,24.9435,3.24768,1.286767,62.08528,84.19028,3.664925,-28.023438737401,-27.97585,1.632463,219.769988628985,-219.632,1.223475,-38.17856,-89.68083,9130.063,175.7884
30.1806,S,30.1806,0.2036603,50.38671,0.3705463,0.1482086,0,24.9435,3.256701,1.305914,62.08528,84.19028,3.664925,-28.0130051691074,-27.96397,1.656756,220.050000199223,-219.9116,1.240043,-37.58108,-89.67692,9127.864,175.8008
30.1906,S,30.1906,0.2039177,50.97668,0.3706026,0.1499814,0,24.9435,3.265734,1.324994,62.08528,84.19028,3.664925,-28.0025684015353,-27.95207,1.680958,220.329920617629,-220.1911,1.256853,-36.98933,-89.67296,9125.662,175.8132
30.2006,S,30.2006,0.204175,51.56085,0.370659,0.151737,0,24.9435,3.27478,1.344007,62.08528,84.19028,3.664925,-27.9921181782341,-27.94014,1.705068,220.609749876741,-220.4705,1.273904,-36.40331,-89.66895,9123.457,175.8259
30.2106,S,30.2106,0.2044323,52.13923,0.3707155,0.1534754,0,24.9435,3.283838,1.362952,62.08528,84.19028,3.664925,-27.9816741846735,-27.9282,1.729085,220.889487965453,-220.7498,1.291195,-35.82301,-89.66487,9121.25,175.8387
30.2206,S,30.2206,0.2046894,52.71183,0.370772,0.1551966,0,24.9435,3.292908,1.381827,62.08528,84.19028,3.664925,-27.9712161150521,-27.91623,1.753007,221.169134864735,-221.029,1.308725,-35.24845,-89.66075,9119.04,175.8517
30.2306,S,30.2306,0.2049464,53.27863,0.3708286,0.1569005,0,24.9435,3.301991,1.400631,62.08528,84.19028,3.664925,-27.9607636442996,-27.90425,1.776833,221.448590632306,-221.308,1.326493,-34.67962,-89.65658,9116.827,175.8649
30.2406,S,30.2406,0.2052032,53.83966,0.3708853,0.1585872,0,24.9435,3.311085,1.419364,62.08528,84.19028,3.664925,-27.9502964587555,-27.89224,1.800561,221.727955225228,-221.5869,1.344499,-34.11651,-89.65236,9114.611,175.8783
30.2506,S,30.2506,0.20546,54.39489,0.3709419,0.1602566,0,24.9435,3.32019,1.438025,62.08528,84.19028,3.664925,-27.9398342229244,-27.88022,1.82419,222.007228600615,-221.8657,1.362741,-33.55914,-89.64809,9112.393,175.8918
30.2606,S,30.2606,0.2057167,54.94434,0.3709986,0.1619088,0,24.9435,3.329307,1.456611,62.08528,84.19028,3.664925,-27.9293666597608,-27.86818,1.847719,222.286410745769,-222.1444,1.381218,-33.00749,-89.64376,9110.171,175.9055
30.2706,S,30.2706,0.2059733,55.488,0.3710552,0.1635438,0,24.9435,3.338435,1.475123,62.08528,84.19028,3.664925,-27.9188934022772,-27.85612,1.871146,222.565501657,-222.423,1.399929,-32.46158,-89.63938,9107.946,175.9194
30.2806,S,30.2806,0.2062297,56.02588,0.3711119,0.1651615,0,24.9435,3.347575,1.493558,62.08528,84.19028,3.664925,-27.9084141452448,-27.84404,1.89447,222.84440141664,-222.7014,1.418874,-31.92139,-89.63496,9105.72,175.9335
30.2906,S,30.2906,0.206486,56.55798,0.3711684,0.1667621,0,24.9435,3.356723,1.511916,62.08528,84.19028,3.664925,-27.8979284433261,-27.83194,1.917688,223.12320991971,-222.9797,1.438051,-31.38694,-89.63049,9103.49,175.9478
30.3006,S,30.3006,0.2067422,57.08429,0.3712249,0.1683454,0,24.9435,3.365884,1.530197,62.08528,84.19028,3.664925,-27.8874361897182,-27.81982,1.940802,223.401927159661,-223.2579,1.457459,-30.85821,-89.62597,9101.258,175.9623
30.3106,S,30.3106,0.2069984,57.60481,0.3712813,0.1699114,0,24.9435,3.375055,1.548399,62.08528,84.19028,3.664925,-27.8769468377899,-27.80769,1.963808,223.680553130381,-223.536,1.477097,-30.33522,-89.62141,9099.022,175.9769
30.3206,S,30.3206,0.2072543,58.11956,0.3713376,0.1714603,0,24.9435,3.384235,1.566519,62.08528,84.19028,3.664925,-27.8664500905412,-27.79554,1.986705,223.958987882393,-223.8139,1.496964,-29.81795,-89.61679,9096.784,175.9918
30.3306,S,30.3306,0.2075102,58.62852,0.3713937,0.1729919,0,24.9435,3.393425,1.584559,62.08528,84.19028,3.664925,-27.8559455527178,-27.78337,2.009491,224.237331350237,-224.0917,1.517059,-29.30641,-89.61212,9094.543,176.0069
30.3406,S,30.3406,0.2077659,59.13169,0.3714498,0.1745063,0,24.9435,3.402626,1.602516,62.08528,84.19028,3.664925,-27.8454330422116,-27.77118,2.032167,224.515583529048,-224.3694,1.537381,-28.80061,-89.60741,9092.299,176.0222
30.3506,S,30.3506,0.2080216,59.62909,0.3715056,0.1760035,0,24.9435,3.411836,1.62039,62.08528,84.19028,3.664925,-27.8349219848708,-27.75898,2.054729,224.793744366976,-224.647,1.557928,-28.30053,-89.60266,9090.053,176.0376
30.3606,S,30.3606,0.2082772,60.12071,0.3715613,0.1774834,0,24.9435,3.421058,1.638179,62.08528,84.19028,3.664925,-27.824392173987,-27.74675,2.077177,225.071813902866,-224.9245,1.5787,-27.80618,-89.59786,9087.804,176.0533
30.3706,S,30.3706,0.2085326,60.60654,0.3716168,0.1789461,0,24.9435,3.430287,1.655881,62.08528,84.19028,3.664925,-27.8138630683004,-27.73451,2.099508,225.349692159732,-225.2018,1.599695,-27.31756,-89.59301,9085.552,176.0692
30.3806,S,30.3806,0.2087879,61.0866,0.3716721,0.1803917,0,24.9435,3.439525,1.673498,62.08528,84.19028,3.664925,-27.8033345525276,-27.72226,2.121724,225.627479064431,-225.479,1.620912,-26.83467,-89.58812,9083.297,176.0853
30.3906,S,30.3906,0.2090431,61.56088,0.3717272,0.18182,0,24.9435,3.448772,1.691026,62.08528,84.19028,3.664925,-27.7927959317673,-27.70999,2.143819,225.905174613741,-225.7561,1.64235,-26.35751,-89.58319,9081.039,176.1016
30.4006,S,30.4006,0.2092983,62.02937,0.371782,0.1832312,0,24.9435,3.458031,1.708467,62.08528,84.19028,3.664925,-27.7822472441523,-27.6977,2.165797,226.182778804767,-226.0331,1.664008,-25.88608,-89.57821,9078.778,176.1181
30.4106,S,30.4106,0.2095533,62.49209,0.3718366,0.1846251,0,24.9435,3.467297,1.725817,62.08528,84.19028,3.664925,-27.7716878331244,-27.68539,2.187653,226.460291626244,-226.31,1.685885,-25.42038,-89.57318,9076.516,176.1349
30.4206,S,30.4206,0.2098082,62.94902,0.3718908,0.1860018,0,24.9435,3.476572,1.743074,62.08528,84.19028,3.664925,-27.7611272340142,-27.67307,2.209385,226.737613111976,-226.5867,1.707979,-24.96041,-89.56812,9074.25,176.1519
30.4306,S,30.4306,0.210063,63.40018,0.3719449,0.1873613,0,24.9435,3.485853,1.76024,62.08528,84.19028,3.664925,-27.7505650870692,-27.66074,2.230992,227.014843189282,-226.8633,1.730289,-24.50617,-89.56301,9071.981,176.1691
30.4406,S,30.4406,0.2103176,63.84558,0.3719986,0.1887036,0,24.9435,3.495145,1.777312,62.08528,84.19028,3.664925,-27.7399911447855,-27.64839,2.252474,227.291981856271,-227.1398,1.752814,-24.05765,-89.55786,9069.71,176.1865
30.4506,S,30.4506,0.2105722,64.28518,0.372052,0.1900288,0,24.9435,3.504444,1.794291,62.08528,84.19028,3.664925,-27.7294050478783,-27.63602,2.27383,227.569029067636,-227.4162,1.775552,-23.61487,-89.55267,9067.436,176.2041
30.4606,S,30.4606,0.2108266,64.71902,0.372105,0.1913366,0,24.9435,3.513751,1.811172,62.08528,84.19028,3.664925,-27.7188161524394,-27.62364,2.295056,227.84588492854,-227.6924,1.798503,-23.17782,-89.54744,9065.158,176.222
30.4706,S,30.4706,0.2110809,65.14707,0.3721578,0.1926273,0,24.9435,3.523066,1.827957,62.08528,84.19028,3.664925,-27.7082241699031,-27.61125,2.316152,228.122649331451,-227.9685,1.821665,-22.7465,-89.54217,9062.879,176.2401
30.4806,S,30.4806,0.2113351,65.56934,0.3722101,0.1939009,0,24.9435,3.532386,1.844644,62.08528,84.19028,3.664925,-27.6976186800067,-27.59884,2.337116,228.399322235777,-228.2445,1.845036,-22.3209,-89.53686,9060.597,176.2584
30.4906,S,30.4906,0.2115893,65.98585,0.3722621,0.1951571,0,24.9435,3.541716,1.861232,62.08528,84.19028,3.664925,-27.6870093579481,-27.58642,2.357948,228.675903675617,-228.5204,1.868616,-21.90104,-89.5315,9058.312,176.277
30.5006,S,30.5006,0.2118432,66.39658,0.3723137,0.1963962,0,24.9435,3.551054,1.877719,62.08528,84.19028,3.664925,-27.6763856938804,-27.57398,2.378645,228.952293648054,-228.7961,1.892402,-21.4869,-89.52611,9056.023,176.2958
30.5106,S,30.5106,0.2120971,66.80154,0.3723649,0.1976182,0,24.9435,3.560396,1.894105,62.08528,84.19028,3.664925,-27.6657573576027,-27.56153,2.399207,229.22859211093,-229.0717,1.916394,-21.0785,-89.52068,9053.732,176.3148
30.5206,S,30.5206,0.2123508,67.20072,0.3724156,0.198823,0,24.9435,3.569745,1.910389,62.08528,84.19028,3.664925,-27.6551237936311,-27.54907,2.419631,229.504799032802,-229.3472,1.94059,-20.67582,-89.51521,9051.438,176.3341
30.5306,S,30.5306,0.2126045,67.59413,0.372466,0.2000106,0,24.9435,3.579102,1.926569,62.08528,84.19028,3.664925,-27.6444746543528,-27.53659,2.439916,229.780914404317,-229.6226,1.964989,-20.27888,-89.5097,9049.143,176.3537
30.5406,S,30.5406,0.212858,67.98177,0.3725159,0.2011809,0,24.9435,3.588466,1.942644,62.08528,84.19028,3.664925,-27.6338196030488,-27.5241,2.460062,230.056838303076,-229.8978,1.98959,-19.88766,-89.50416,9046.844,176.3734
30.5506,S,30.5506,0.2131114,68.36364,0.3725654,0.2023342,0,24.9435,3.597833,1.958613,62.08528,84.19028,3.664925,-27.6231678530214,-27.51161,2.480064,230.332670606951,-230.1729,2.014391,-19.50217,-89.49858,9044.542,176.3934
30.5606,S,30.5606,0.2133647,68.73973,0.3726143,0.2034702,0,24.9435,3.607209,1.974476,62.08528,84.19028,3.664925,-27.6124894899704,-27.49909,2.499925,230.608411293384,-230.4479,2.03939,-19.12242,-89.49297,9042.237,176.4137
30.5706,S,30.5706,0.2136179,69.11005,0.3726628,0.2045891,0,24.9435,3.616591,1.99023,62.08528,84.19028,3.664925,-27.601813729061,-27.48657,2.519641,230.884060339788,-230.7228,2.064586,-18.74839,-89.48731,9039.93,176.4342
30.5806,S,30.5806,0.2138709,69.47461,0.3727108,0.2056907,0,24.9435,3.625981,2.005874,62.08528,84.19028,3.664925,-27.5911203473481,-27.47403,2.539212,231.159517833786,-230.9975,2.089978,-18.38009,-89.48163,9037.62,176.455
30.5906,S,30.5906,0.2141239,69.83339,0.3727584,0.2067752,0,24.9435,3.635372,2.021408,62.08528,84.19028,3.664925,-27.5804185359666,-27.46148,2.558633,231.43488366096,-231.2721,2.115564,-18.01752,-89.4759,9035.308,176.476
30.60061,S,30.60061,0.2143767,70.1864,0.3728053,0.2078426,0,24.9435,3.644769,2.036831,62.08528,84.19028,3.664925,-27.5697081687717,-27.44892,2.577906,231.7101578121,-231.5466,2.141343,-17.66068,-89.47015,9032.992,176.4973
30.61061,S,30.61061,0.2146295,70.53365,0.3728518,0.2088927,0,24.9435,3.654174,2.05214,62.08528,84.19028,3.664925,-27.5589886562494,-27.43635,2.597028,231.985340251096,-231.821,2.167313,-17.30957,-89.46436,9030.674,176.5189
30.62061,S,30.62061,0.214882,70.87512,0.3728977,0.2099256,0,24.9435,3.663584,2.067335,62.08528,84.19028,3.664925,-27.548259686973,-27.42377,2.615999,232.2603310487,-232.0952,2.193473,-16.96419,-89.45853,9028.353,176.5407
30.63061,S,30.63061,0.2151345,71.21084,0.3729431,0.2109414,0,24.9435,3.672997,2.082415,62.08528,84.19028,3.664925,-27.5375206644726,-27.41118,2.634816,232.535230089028,-232.3693,2.219821,-16.62454,-89.45267,9026.029,176.5627
30.64061,S,30.64061,0.2153869,71.54078,0.3729879,0.2119402,0,24.9435,3.682415,2.097381,62.08528,84.19028,3.664925,-27.5267713712814,-27.39858,2.65348,232.810037380631,-232.6433,2.246356,-16.29062,-89.44678,9023.703,176.5851
30.65061,S,30.65061,0.2156392,71.86495,0.3730321,0.2129216,0,24.9435,3.691839,2.112226,62.08528,84.19028,3.664925,-27.5160109151222,-27.38597,2.671985,233.084752877937,-232.9172,2.273076,-15.96243,-89.44086,9021.374,176.6077
30.66061,S,30.66061,0.2158913,72.18336,0.3730758,0.2138859,0,24.9435,3.701269,2.126955,62.08528,84.19028,3.664925,-27.5052294149281,-27.37334,2.690335,233.359276607222,-233.1909,2.299979,-15.63997,-89.43491,9019.042,176.6305
30.67061,S,30.67061,0.2161434,72.496,0.3731188,0.2148331,0,24.9435,3.710699,2.141562,62.08528,84.19028,3.664925,-27.4944456777834,-27.36071,2.708522,233.633708505114,-233.4645,2.327064,-15.32324,-89.42892,9016.707,176.6536
30.68061,S,30.68061,0.2163953,72.80289,0.3731612,0.2157631,0,24.9435,3.720136,2.15605,62.08528,84.19028,3.664925,-27.4836499228269,-27.34807,2.726551,233.908048561757,-233.738,2.35433,-15.01224,-89.4229,9014.37,176.677
30.69061,S,30.69061,0.2166471,73.104,0.3732031,0.216676,0,24.9435,3.729577,2.170416,62.08528,84.19028,3.664925,-27.4728413391533,-27.33542,2.744417,234.182296694373,-234.0114,2.381774,-14.70696,-89.41686,9012.03,176.7007
30.70061,S,30.70061,0.2168988,73.39935,0.3732443,0.2175716,0,24.9435,3.739022,2.184656,62.08528,84.19028,3.664925,-27.462029556595,-27.32277,2.76212,234.456352984048,-234.2846,2.409395,-14.40742,-89.41079,9009.688,176.7247
30.71061,S,30.71061,0.2171503,73.68893,0.3732848,0.2184502,0,24.9435,3.748469,2.198773,62.08528,84.19028,3.664925,-27.4511939537853,-27.3101,2.779656,234.730317311119,-234.5577,2.437191,-14.11361,-89.40469,9007.342,176.7489
30.72061,S,30.72061,0.2174018,73.97276,0.3733247,0.2193116,0,24.9435,3.757922,2.212765,62.08528,84.19028,3.664925,-27.4403442598863,-27.29742,2.797026,235.004189674038,-234.8307,2.465161,-13.82552,-89.39856,9004.993,176.7734
30.73061,S,30.73061,0.2176531,74.25081,0.373364,0.2201559,0,24.9435,3.767377,2.226629,62.08528,84.19028,3.664925,-27.4294900013114,-27.28474,2.814229,235.277870099443,-235.1035,2.493303,-13.54317,-89.3924,9002.643,176.7982
30.74061,S,30.74061,0.2179043,74.52311,0.3734026,0.220983,0,24.9435,3.776834,2.240365,62.08528,84.19028,3.664925,-27.4186202921952,-27.27205,2.831259,235.5514585119,-235.3762,2.521616,-13.26654,-89.38621,9000.289,176.8233
30.75061,S,30.75061,0.2181554,74.78964,0.3734405,0.221793,0,24.9435,3.786295,2.253973,62.08528,84.19028,3.664925,-27.4077451670874,-27.25936,2.84812,235.824954835751,-235.6488,2.550097,-12.99565,-89.37999,8997.933,176.8486
